review_id,listing_id,reviewer_id,date,comments
24715,1270,65591,2022-04-15,"Lovely place, highly recommend!"
24716,1270,89374,2023-07-28,Stunning property.
24717,1270,83927,2022-06-10,Perfect for a family stay.
24718,1271,56158,2022-08-29,Noisy neighbourhood at night.
24719,1271,87206,2022-03-25,"Not as described, disappointed."
24720,1271,30372,2023-01-09,Noisy neighbourhood at night.
24721,1271,71338,2023-06-20,Good value for money.
24722,1271,52742,2024-02-14,Great host and location.
24723,1271,55103,2023-06-06,Host was very responsive.
24724,1271,44494,2023-06-19,Good value for money.
24725,1271,32531,2023-09-26,Perfect for a family stay.
24726,1271,27252,2023-08-25,Good value for money.
24727,1271,22414,2022-06-04,Would definitely book again.
24728,1271,80830,2023-03-13,"Central location, easy access."
24729,1271,50476,2022-01-29,"Amazing views, will return!"
24730,1271,62408,2022-10-20,Would definitely book again.
24731,1271,32688,2023-04-07,Would definitely book again.
24732,1271,85546,2022-11-07,"Average stay, nothing special."
24733,1271,84516,2022-03-01,"Lovely place, highly recommend!"
24734,1271,8124,2023-03-18,Stunning property.
24735,1271,93426,2022-10-08,Great host and location.
24736,1271,36487,2022-11-07,Would definitely book again.
24737,1271,14909,2023-07-24,"Lovely place, highly recommend!"
24738,1272,72820,2023-11-13,Would definitely book again.
24739,1272,9965,2022-04-07,"Average stay, nothing special."
24740,1272,75012,2022-07-03,Good value for money.
24741,1272,80156,2023-06-23,Perfect for a family stay.
24742,1272,93155,2023-02-04,Good value for money.
24743,1272,21809,2022-02-14,"Amazing views, will return!"
24744,1272,29128,2022-09-19,"Not as described, disappointed."
24745,1272,24531,2023-03-25,Clean and comfortable.
24746,1272,59681,2022-06-09,"Amazing views, will return!"
24747,1273,20708,2024-02-14,Clean and comfortable.
24748,1273,70941,2023-09-20,Small but functional.
24749,1273,7145,2022-02-03,Stunning property.
24750,1273,73341,2022-02-09,Clean and comfortable.
24751,1273,96931,2024-03-02,Small but functional.
24752,1273,9565,2022-10-29,Clean and comfortable.
24753,1273,19377,2022-06-04,Small but functional.
24754,1273,52693,2023-06-05,Clean and comfortable.
24755,1273,64786,2023-07-31,Host was very responsive.
24756,1273,50336,2023-04-18,Stunning property.
24757,1273,47403,2022-12-10,Noisy neighbourhood at night.
24758,1273,20831,2022-01-05,"Amazing views, will return!"
24759,1273,42290,2023-03-05,"Average stay, nothing special."
24760,1273,78810,2022-08-01,Host was very responsive.
24761,1273,26330,2022-03-03,Stunning property.
24762,1273,5685,2022-04-11,"Amazing views, will return!"
24763,1273,58998,2023-04-08,Good value for money.
24764,1273,74138,2022-08-23,"Amazing views, will return!"
24765,1273,14679,2022-04-14,Would definitely book again.
24766,1273,34330,2023-11-15,Clean and comfortable.
24767,1274,82897,2022-03-06,Would definitely book again.
24768,1274,45829,2023-08-31,Clean and comfortable.
24769,1274,39264,2023-02-19,Perfect for a family stay.
24770,1274,96501,2023-01-30,"Not as described, disappointed."
24771,1274,12428,2022-08-11,"Lovely place, highly recommend!"
24772,1274,96764,2023-08-04,Clean and comfortable.
24773,1274,56452,2023-07-24,Small but functional.
24774,1274,60689,2022-02-13,Small but functional.
24775,1274,68992,2023-02-26,"Not as described, disappointed."
24776,1274,84473,2023-06-24,"Lovely place, highly recommend!"
24777,1274,45589,2023-06-05,"Lovely place, highly recommend!"
24778,1274,91450,2022-02-28,"Not as described, disappointed."
24779,1274,99324,2023-08-16,"Lovely place, highly recommend!"
24780,1274,9652,2022-01-11,Good value for money.
24781,1274,60031,2022-04-09,Great host and location.
24782,1274,52005,2023-11-13,Great host and location.
24783,1274,64806,2024-01-30,Small but functional.
24784,1274,23670,2023-03-18,Perfect for a family stay.
24785,1274,30466,2024-02-06,Host was very responsive.
24786,1274,82199,2023-06-19,"Lovely place, highly recommend!"
24787,1275,50984,2023-08-04,"Not as described, disappointed."
24788,1275,8702,2023-08-14,"Not as described, disappointed."
24789,1275,14891,2023-08-17,"Amazing views, will return!"
24790,1275,13656,2023-04-17,Host was very responsive.
24791,1275,63182,2023-06-14,"Central location, easy access."
24792,1275,97677,2022-08-17,Great host and location.
24793,1275,28416,2022-12-09,Clean and comfortable.
24794,1275,83564,2024-01-04,Great host and location.
24795,1275,57750,2023-12-19,Would definitely book again.
24796,1275,64322,2023-10-20,Would definitely book again.
24797,1275,51782,2024-01-23,"Central location, easy access."
24798,1275,26053,2023-10-07,Would definitely book again.
24799,1275,5026,2022-11-06,Host was very responsive.
24800,1275,11103,2022-10-21,Clean and comfortable.
24801,1275,32380,2022-01-03,Host was very responsive.
24802,1275,79071,2022-04-24,"Central location, easy access."
24803,1275,9253,2023-12-29,Clean and comfortable.
24804,1275,60797,2023-12-22,Noisy neighbourhood at night.
24805,1275,17333,2023-07-13,Perfect for a family stay.
24806,1275,11211,2022-02-14,"Amazing views, will return!"
24807,1276,10961,2023-12-28,"Average stay, nothing special."
24808,1276,19253,2024-02-22,Great host and location.
24809,1276,52201,2023-12-23,Good value for money.
24810,1276,7969,2023-09-07,Clean and comfortable.
24811,1276,83540,2022-03-20,Would definitely book again.
24812,1276,83375,2022-04-01,"Amazing views, will return!"
24813,1276,26101,2023-07-02,Stunning property.
24814,1276,46155,2023-03-04,"Amazing views, will return!"
24815,1276,20794,2023-08-14,Stunning property.
24816,1276,20725,2023-04-30,Noisy neighbourhood at night.
24817,1276,90053,2024-02-23,Small but functional.
24818,1276,5217,2023-07-26,"Average stay, nothing special."
24819,1276,6459,2023-09-21,Clean and comfortable.
24820,1276,41686,2023-10-01,Stunning property.
24821,1276,19061,2022-04-10,Perfect for a family stay.
24822,1276,65876,2023-12-23,"Lovely place, highly recommend!"
24823,1276,82717,2023-05-17,Host was very responsive.
24824,1276,24418,2023-09-10,Great host and location.
24825,1276,33180,2022-03-24,Good value for money.
24826,1276,47091,2022-06-04,Good value for money.
24827,1277,46366,2023-04-20,Host was very responsive.
24828,1277,81790,2024-02-26,"Lovely place, highly recommend!"
24829,1277,14427,2022-03-18,"Average stay, nothing special."
24830,1277,19868,2022-09-15,Good value for money.
24831,1277,9030,2023-09-24,"Amazing views, will return!"
24832,1277,92453,2023-09-08,Perfect for a family stay.
24833,1277,10167,2023-03-11,Would definitely book again.
24834,1277,92301,2022-09-25,Small but functional.
24835,1277,23067,2022-06-22,Small but functional.
24836,1277,68851,2023-07-15,Stunning property.
24837,1277,99111,2022-08-29,Good value for money.
24838,1277,83241,2023-02-21,Small but functional.
24839,1277,89016,2022-11-04,Perfect for a family stay.
24840,1277,59936,2023-08-24,Clean and comfortable.
24841,1277,89619,2022-03-19,Would definitely book again.
24842,1277,70901,2022-01-18,Clean and comfortable.
24843,1277,58874,2022-12-27,Perfect for a family stay.
24844,1277,95691,2022-11-01,"Lovely place, highly recommend!"
24845,1277,45683,2022-09-26,Stunning property.
24846,1277,79224,2023-03-16,"Not as described, disappointed."
24847,1278,17351,2023-02-23,Would definitely book again.
24848,1278,67387,2022-12-13,Would definitely book again.
24849,1278,7556,2022-10-25,"Average stay, nothing special."
24850,1278,83854,2022-12-17,Clean and comfortable.
24851,1278,35435,2022-10-29,Noisy neighbourhood at night.
24852,1278,72330,2022-01-21,"Amazing views, will return!"
24853,1278,7868,2022-07-19,"Lovely place, highly recommend!"
24854,1278,88529,2022-03-25,Stunning property.
24855,1278,18009,2023-01-13,Clean and comfortable.
24856,1278,89996,2024-02-11,Clean and comfortable.
24857,1278,76476,2022-01-18,Great host and location.
24858,1278,61541,2022-01-12,Small but functional.
24859,1278,35800,2022-10-18,Perfect for a family stay.
24860,1278,87280,2022-06-30,"Average stay, nothing special."
24861,1278,29933,2023-01-24,Great host and location.
24862,1278,70547,2022-10-18,Host was very responsive.
24863,1278,93670,2023-03-07,Good value for money.
24864,1278,28998,2022-10-11,Good value for money.
24865,1278,61031,2022-11-29,Good value for money.
24866,1278,24871,2023-05-19,Would definitely book again.
24867,1279,33480,2022-10-08,Small but functional.
24868,1279,85097,2022-11-17,Stunning property.
24869,1279,55054,2023-07-21,Clean and comfortable.
24870,1279,8550,2022-11-04,Noisy neighbourhood at night.
24871,1279,74524,2024-02-27,Clean and comfortable.
24872,1279,80170,2022-06-21,"Average stay, nothing special."
24873,1279,92779,2023-02-22,Great host and location.
24874,1279,47013,2022-08-30,Noisy neighbourhood at night.
24875,1279,30835,2022-01-13,Noisy neighbourhood at night.
24876,1279,39823,2022-01-30,Small but functional.
24877,1279,34661,2022-07-14,"Central location, easy access."
24878,1279,78752,2022-04-06,"Average stay, nothing special."
24879,1279,47129,2023-11-24,Noisy neighbourhood at night.
24880,1279,51324,2023-02-26,Stunning property.
24881,1279,97711,2022-01-17,"Average stay, nothing special."
24882,1279,99159,2023-05-20,Would definitely book again.
24883,1279,73866,2022-10-28,"Amazing views, will return!"
24884,1279,78559,2022-02-06,Small but functional.
24885,1279,97707,2023-07-06,Stunning property.
24886,1279,70265,2022-08-25,Perfect for a family stay.
24887,1280,18948,2023-09-14,Good value for money.
24888,1280,71807,2022-11-08,Good value for money.
24889,1280,83935,2023-03-30,Good value for money.
24890,1280,46376,2022-11-05,Noisy neighbourhood at night.
24891,1280,17907,2022-09-03,Would definitely book again.
24892,1280,73289,2022-12-05,Good value for money.
24893,1280,75564,2023-09-20,Small but functional.
24894,1280,88548,2022-06-30,Perfect for a family stay.
24895,1280,19307,2023-02-24,"Lovely place, highly recommend!"
24896,1280,39729,2022-10-24,Perfect for a family stay.
24897,1280,81962,2023-12-02,Great host and location.
24898,1280,90361,2022-01-08,"Amazing views, will return!"
24899,1280,9295,2023-03-24,Would definitely book again.
24900,1280,5660,2023-05-21,Host was very responsive.
24901,1280,9190,2023-10-07,"Central location, easy access."
24902,1280,66127,2022-03-05,"Amazing views, will return!"
24903,1280,16833,2023-02-20,Host was very responsive.
24904,1280,8560,2022-10-15,Great host and location.
24905,1280,44140,2023-07-01,Good value for money.
24906,1280,62139,2022-08-08,Stunning property.
24907,1281,71408,2022-12-03,Would definitely book again.
24908,1281,17723,2022-11-02,Noisy neighbourhood at night.
24909,1281,25221,2022-09-02,"Lovely place, highly recommend!"
24910,1281,19620,2022-05-16,Perfect for a family stay.
24911,1281,8694,2022-04-23,Great host and location.
24912,1281,22508,2022-04-28,"Amazing views, will return!"
24913,1281,25033,2022-10-15,Small but functional.
24914,1281,90835,2022-12-10,"Not as described, disappointed."
24915,1281,57298,2022-07-01,Great host and location.
24916,1281,79261,2023-06-15,Great host and location.
24917,1281,43207,2023-12-07,Perfect for a family stay.
24918,1281,73457,2022-12-26,"Average stay, nothing special."
24919,1281,93673,2023-07-30,Stunning property.
24920,1281,55171,2023-07-03,Good value for money.
24921,1281,58468,2022-06-30,"Lovely place, highly recommend!"
24922,1281,56553,2023-09-12,Stunning property.
24923,1281,21852,2023-02-07,"Central location, easy access."
24924,1281,91028,2023-07-20,Great host and location.
24925,1281,17786,2023-03-07,"Not as described, disappointed."
24926,1281,19463,2024-02-09,Host was very responsive.
24927,1282,71964,2022-12-25,Small but functional.
24928,1282,17109,2023-10-24,"Amazing views, will return!"
24929,1282,49505,2023-04-09,Small but functional.
24930,1282,6254,2022-12-22,Perfect for a family stay.
24931,1282,90020,2023-01-14,Stunning property.
24932,1282,54835,2022-04-13,Noisy neighbourhood at night.
24933,1282,39438,2023-02-12,"Central location, easy access."
24934,1282,23958,2023-03-30,Host was very responsive.
24935,1282,91267,2024-03-05,Perfect for a family stay.
24936,1282,93064,2022-07-18,Would definitely book again.
24937,1282,76300,2022-12-18,"Not as described, disappointed."
24938,1282,30960,2023-03-09,"Amazing views, will return!"
24939,1282,33253,2023-03-25,"Average stay, nothing special."
24940,1282,39227,2022-01-10,"Not as described, disappointed."
24941,1282,78740,2023-07-20,Great host and location.
24942,1282,35817,2023-09-15,"Lovely place, highly recommend!"
24943,1282,13771,2022-09-22,Host was very responsive.
24944,1282,23602,2023-06-23,"Central location, easy access."
24945,1282,50326,2022-04-07,Host was very responsive.
24946,1282,71750,2023-07-04,Clean and comfortable.
24947,1283,32212,2022-09-08,Stunning property.
24948,1283,62437,2023-10-17,"Central location, easy access."
24949,1283,95221,2023-11-27,"Central location, easy access."
24950,1283,18241,2023-03-23,"Lovely place, highly recommend!"
24951,1283,96444,2023-10-17,Small but functional.
24952,1283,6544,2023-04-07,Clean and comfortable.
24953,1283,95021,2023-10-25,Clean and comfortable.
24954,1283,44182,2022-11-28,Stunning property.
24955,1283,14764,2023-12-20,"Amazing views, will return!"
24956,1283,84689,2023-11-19,"Amazing views, will return!"
24957,1283,22591,2022-09-26,Noisy neighbourhood at night.
24958,1283,81305,2023-04-14,"Amazing views, will return!"
24959,1283,21248,2022-03-10,"Central location, easy access."
24960,1283,71076,2023-03-01,Good value for money.
24961,1283,10246,2023-03-22,"Not as described, disappointed."
24962,1283,84450,2022-08-08,Clean and comfortable.
24963,1283,62100,2023-08-01,Would definitely book again.
24964,1283,57310,2023-11-08,"Lovely place, highly recommend!"
24965,1283,16924,2023-05-01,"Central location, easy access."
24966,1283,94886,2023-09-19,"Lovely place, highly recommend!"
24967,1284,20076,2022-11-02,Clean and comfortable.
24968,1284,64786,2022-01-04,Good value for money.
24969,1284,8430,2023-08-09,Would definitely book again.
24970,1284,8161,2023-08-29,Good value for money.
24971,1284,51917,2022-09-17,Stunning property.
24972,1284,69097,2022-01-29,"Not as described, disappointed."
24973,1284,56592,2022-06-15,Great host and location.
24974,1284,85368,2023-03-31,Would definitely book again.
24975,1284,96459,2022-09-21,Good value for money.
24976,1284,35666,2022-01-03,Perfect for a family stay.
24977,1284,63429,2022-12-02,Noisy neighbourhood at night.
24978,1284,26501,2022-08-16,"Lovely place, highly recommend!"
24979,1284,8784,2023-11-04,"Lovely place, highly recommend!"
24980,1284,90867,2024-02-17,"Not as described, disappointed."
24981,1284,82319,2022-01-28,"Central location, easy access."
24982,1284,29217,2022-10-13,Host was very responsive.
24983,1284,88902,2022-12-09,"Average stay, nothing special."
24984,1284,57545,2022-06-06,Would definitely book again.
24985,1284,71344,2023-07-27,Small but functional.
24986,1284,80672,2022-09-30,"Amazing views, will return!"
24987,1285,94270,2023-07-31,Noisy neighbourhood at night.
24988,1285,16619,2023-11-29,"Not as described, disappointed."
24989,1285,67893,2023-09-04,Stunning property.
24990,1285,82758,2023-05-13,"Average stay, nothing special."
24991,1285,62298,2024-03-07,Good value for money.
24992,1285,91369,2023-09-02,Clean and comfortable.
24993,1285,83270,2023-02-20,Noisy neighbourhood at night.
