listing_id,host_id,neighbourhood,room_type,property_type,bedrooms,bathrooms,accommodates,price_zar,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_score_rating,reviews_per_month,instant_bookable,last_review
1396,1603,Woodstock,Private room,Townhouse,5,4,10,846,1,60,263,208,4.91,23.11,t,2024-01-30
1397,1756,Woodstock,Entire home/apt,House,4,4,8,1470,1,30,178,10,4.9,0.34,t,2024-10-03
1398,1099,Woodstock,Entire home/apt,Apartment,2,1,4,1370,1,90,91,96,3.91,2.82,t,2024-10-08
1399,1706,Woodstock,Shared room,House,1,1,2,823,2,1125,313,283,3.59,14.15,f,2024-09-30
1400,1775,Woodstock,Shared room,Guesthouse,4,4,8,1457,2,60,284,234,5.0,19.5,f,2024-12-10
1401,1765,Woodstock,Entire home/apt,Apartment,2,1,4,1668,1,1125,206,208,3.77,10.4,t,2024-05-06
1402,1001,Woodstock,Private room,Apartment,3,3,6,300,2,1125,80,55,3.8,4.23,t,2024-02-20
1403,1473,Woodstock,Shared room,Townhouse,2,2,4,300,30,90,362,95,4.98,3.28,t,2024-07-26
1404,1045,Woodstock,Private room,Guesthouse,5,4,10,836,2,30,325,333,4.85,14.48,t,2024-11-30
1405,1131,Woodstock,Entire home/apt,Cottage,2,1,4,618,7,30,235,318,4.88,11.36,t,2024-06-29
1406,1659,Woodstock,Private room,House,4,3,8,800,5,365,91,273,4.6,45.5,t,2024-12-25
1407,1547,Woodstock,Private room,Guesthouse,4,4,8,838,5,1125,48,204,3.71,10.2,t,2024-06-06
1408,1617,Woodstock,Private room,Villa,2,1,4,1172,1,365,152,114,4.97,4.75,t,2024-08-15
1409,1422,Woodstock,Entire home/apt,Guesthouse,5,4,10,1958,1,365,293,316,4.89,15.05,t,2024-10-14
1410,1510,Woodstock,Entire home/apt,Villa,5,4,10,1541,3,365,141,348,4.72,15.82,t,2024-11-07
1411,1249,Woodstock,Private room,Villa,3,2,6,1242,5,60,204,236,4.92,10.26,t,2024-07-13
1412,1011,Woodstock,Entire home/apt,Townhouse,1,1,2,2263,7,30,167,161,4.99,17.89,t,2024-03-24
1413,1407,Woodstock,Private room,Guesthouse,2,1,4,685,1,30,278,20,3.77,0.87,f,2024-07-02
1414,1570,Woodstock,Private room,Loft,1,1,2,831,1,90,247,0,,0.0,t,
1415,1567,Woodstock,Private room,Studio,5,4,10,300,2,30,76,54,4.98,2.7,f,2024-01-07
1416,1354,Woodstock,Entire home/apt,Guesthouse,1,1,2,955,1,1125,305,347,4.81,28.92,t,2024-07-02
1417,1786,Woodstock,Private room,Townhouse,3,3,6,360,30,1125,340,133,4.95,8.87,f,2024-08-17
1418,1739,Woodstock,Private room,Apartment,1,1,2,508,30,60,212,245,4.82,7.9,t,2024-01-16
1419,1049,Woodstock,Entire home/apt,House,2,1,4,1088,3,90,129,62,3.7,2.48,t,2024-07-20
1420,1573,Woodstock,Private room,Guesthouse,3,2,6,661,2,90,19,216,4.07,6.97,t,2024-02-29
1421,1490,Woodstock,Entire home/apt,House,3,2,6,1344,7,60,94,223,4.91,20.27,t,2024-11-07
1422,1664,Woodstock,Entire home/apt,Villa,3,2,6,1901,1,90,255,325,4.79,9.56,f,2024-06-04
1423,1382,Woodstock,Private room,Townhouse,3,3,6,496,7,90,87,166,3.64,5.19,t,2024-09-30
1424,1141,Woodstock,Entire home/apt,Villa,3,2,6,642,5,60,52,41,4.75,1.28,t,2024-01-02
1425,1190,Woodstock,Shared room,Apartment,2,2,4,347,30,60,327,337,3.71,16.85,f,2024-03-21
1426,1750,Woodstock,Private room,House,3,2,6,669,5,90,283,279,3.99,25.36,f,2024-03-28
1427,1104,Woodstock,Shared room,Guesthouse,3,3,6,300,5,365,188,160,4.88,8.0,t,2024-01-29
1428,1049,Woodstock,Entire home/apt,Studio,1,1,2,1535,1,90,229,326,4.18,23.29,f,2024-04-27
1429,1305,Woodstock,Entire home/apt,Cottage,2,1,4,1096,1,365,60,72,4.81,4.8,f,2024-04-12
1430,1209,Woodstock,Entire home/apt,Apartment,3,2,6,1623,2,365,261,308,4.3,23.69,t,2024-03-04
1431,1705,Observatory,Private room,House,2,2,4,1329,2,365,19,35,4.27,1.59,t,2024-10-12
1432,1557,Observatory,Entire home/apt,Cottage,3,3,6,658,1,90,284,245,4.15,15.31,t,2024-06-09
1433,1419,Observatory,Entire home/apt,Studio,1,1,2,1045,5,60,247,156,4.72,5.03,t,2024-02-21
1434,1193,Observatory,Private room,Villa,1,1,2,337,7,365,44,244,4.92,12.2,f,2024-03-24
1435,1318,Observatory,Private room,House,4,4,8,410,7,60,300,33,4.41,2.36,f,2024-11-18
1436,1054,Observatory,Private room,Townhouse,3,3,6,845,1,30,24,174,4.3,7.57,f,2024-09-02
1437,1701,Observatory,Entire home/apt,Studio,1,1,2,1362,1,30,276,119,4.39,4.41,f,2024-05-27
1438,1796,Observatory,Entire home/apt,Loft,3,2,6,1454,30,1125,189,263,4.16,11.43,f,2024-09-08
1439,1531,Observatory,Entire home/apt,Apartment,3,3,6,1209,2,60,36,64,4.16,2.67,f,2024-10-02
1440,1542,Observatory,Private room,Loft,1,1,2,300,30,30,236,153,3.52,9.56,f,2024-05-14
1441,1436,Observatory,Entire home/apt,Cottage,1,1,2,865,7,1125,53,105,3.62,3.62,t,2024-11-22
1442,1771,Observatory,Entire home/apt,Guesthouse,2,2,4,1423,1,1125,125,174,4.41,8.29,t,2024-05-20
1443,1756,Observatory,Entire home/apt,Townhouse,1,1,2,1251,1,365,239,11,4.37,0.65,f,2024-03-16
1444,1213,Observatory,Private room,House,4,3,8,918,1,90,258,299,4.31,49.83,f,2024-01-07
1445,1405,Observatory,Shared room,Apartment,3,3,6,327,1,1125,123,344,4.94,43.0,t,2024-05-07
1446,1315,Observatory,Private room,House,2,1,4,300,5,30,124,242,4.59,34.57,t,2024-12-19
1447,1515,Observatory,Private room,Apartment,3,3,6,383,3,90,31,51,4.82,3.4,t,2024-12-31
1448,1714,Observatory,Private room,Loft,2,1,4,709,2,365,205,175,3.71,8.75,t,2024-04-21
1449,1411,Observatory,Shared room,Townhouse,3,3,6,453,2,90,123,306,4.7,43.71,t,2024-11-16
1450,1093,Observatory,Entire home/apt,Studio,3,2,6,1456,30,60,44,220,4.48,6.67,f,2024-07-11
1451,1356,Observatory,Entire home/apt,Apartment,5,5,10,885,7,90,126,182,4.09,6.74,t,2024-12-03
1452,1468,Observatory,Entire home/apt,Apartment,2,2,4,839,7,365,209,93,3.51,2.66,t,2024-05-31
1453,1263,Observatory,Entire home/apt,Apartment,1,1,2,1143,1,30,53,130,4.44,4.64,f,2024-06-14
1454,1307,Observatory,Shared room,Guesthouse,2,1,4,672,1,90,63,325,4.71,12.04,t,2024-03-10
1455,1499,Observatory,Private room,Guesthouse,2,2,4,331,7,60,260,73,4.96,5.21,f,2024-12-12
1456,1236,Observatory,Entire home/apt,Townhouse,5,4,10,1336,2,30,294,296,4.82,9.55,t,2024-08-02
1457,1622,Observatory,Private room,Apartment,4,4,8,676,2,1125,274,337,4.93,24.07,f,2024-05-18
1458,1786,Observatory,Entire home/apt,Studio,3,2,6,1428,2,365,63,121,4.84,3.56,t,2024-01-11
1459,1123,Observatory,Shared room,Apartment,4,3,8,739,3,30,103,286,3.96,23.83,t,2024-09-16
1460,1668,Observatory,Private room,Studio,2,2,4,1008,2,60,207,226,3.93,10.76,f,2024-01-08
1461,1620,Observatory,Entire home/apt,Apartment,1,1,2,1021,5,60,262,4,4.95,0.12,f,2024-01-12
1462,1271,Observatory,Entire home/apt,House,2,2,4,570,3,30,335,178,4.77,5.39,t,2024-02-13
1463,1462,Observatory,Private room,Cottage,1,1,2,336,1,90,143,182,3.6,26.0,f,2024-12-19
1464,1164,Observatory,Private room,Villa,3,2,6,562,2,1125,329,110,4.72,4.4,f,2024-12-31
1465,1148,Observatory,Private room,House,3,2,6,431,30,30,300,324,4.92,14.09,f,2024-03-18
1466,1417,Observatory,Shared room,House,4,4,8,830,2,90,40,294,4.99,9.19,f,2024-03-14
1467,1690,Observatory,Entire home/apt,House,3,3,6,1205,7,30,55,330,4.86,13.2,t,2024-01-19
1468,1102,Observatory,Entire home/apt,Guesthouse,3,3,6,1396,1,365,6,220,3.72,12.22,f,2024-12-21
1469,1798,Observatory,Shared room,Apartment,2,2,4,305,5,60,200,77,4.97,4.05,t,2024-02-05
1470,1598,Observatory,Private room,Apartment,3,3,6,436,5,365,243,278,4.88,46.33,t,2024-02-19
1471,1013,Observatory,Private room,Apartment,2,1,4,300,2,1125,236,288,4.73,9.6,t,2024-12-01
1472,1210,Observatory,Private room,Loft,2,1,4,516,1,1125,241,55,4.97,2.12,f,2024-09-10
1473,1324,Observatory,Entire home/apt,Villa,2,1,4,2176,1,365,56,129,4.87,5.61,t,2024-08-30
1474,1417,Observatory,Entire home/apt,Apartment,5,5,10,826,2,90,150,125,4.96,3.57,t,2024-04-04
1475,1016,Observatory,Entire home/apt,House,2,1,4,655,2,60,300,203,4.78,25.38,t,2024-12-06
1476,1760,Observatory,Shared room,Cottage,1,1,2,820,2,365,315,156,3.53,5.78,t,2024-08-03
1477,1134,Observatory,Shared room,Cottage,3,2,6,462,1,365,308,115,4.95,3.97,t,2024-12-12
1478,1599,Observatory,Entire home/apt,Loft,3,2,6,1256,1,365,18,183,3.7,20.33,t,2024-06-12
1479,1554,Observatory,Private room,Guesthouse,1,1,2,948,7,90,245,220,4.87,7.1,f,2024-03-05
1480,1010,Observatory,Entire home/apt,Loft,5,4,10,950,3,365,132,30,3.54,1.03,t,2024-08-12
1481,1586,Observatory,Shared room,Apartment,1,1,2,300,3,1125,290,56,3.7,2.95,f,2024-01-23
1482,1787,Observatory,Entire home/apt,House,4,3,8,1486,2,60,166,270,4.97,19.29,f,2024-09-18
1483,1517,Observatory,Private room,House,3,3,6,1173,2,1125,270,20,4.12,1.43,f,2024-04-05
1484,1205,Observatory,Entire home/apt,Cottage,1,1,2,849,1,90,168,85,4.7,7.08,t,2024-01-02
1485,1386,Observatory,Entire home/apt,House,1,1,2,1584,7,365,122,265,4.88,10.6,t,2024-01-02
1486,1416,Observatory,Private room,Apartment,1,1,2,654,1,365,290,60,4.93,2.31,t,2024-04-30
1487,1760,Observatory,Entire home/apt,Townhouse,5,4,10,1248,1,365,4,233,4.86,8.03,f,2024-06-02
1488,1436,Observatory,Private room,Cottage,1,1,2,537,7,60,20,280,3.58,8.0,f,2024-12-16
1489,1741,Observatory,Entire home/apt,House,2,1,4,784,1,30,267,49,4.82,3.06,t,2024-12-05
1490,1514,Observatory,Private room,House,3,2,6,828,2,30,96,168,4.45,5.42,t,2024-02-05
1491,1285,Observatory,Entire home/apt,Guesthouse,2,1,4,965,1,365,164,122,4.81,5.08,f,2024-05-25
1492,1453,Observatory,Private room,House,3,3,6,300,1,30,281,221,3.71,6.5,t,2024-03-12
1493,1142,Observatory,Shared room,House,1,1,2,505,3,30,76,77,4.94,4.28,t,2024-01-18
1494,1509,Observatory,Private room,Villa,3,2,6,776,2,365,116,35,4.68,2.06,t,2024-07-29
1495,1353,Observatory,Entire home/apt,Cottage,2,2,4,1223,1,90,44,113,3.74,12.56,t,2024-10-09
1496,1704,Observatory,Shared room,Guesthouse,3,3,6,563,2,90,177,59,4.87,3.93,f,2024-02-28
1497,1225,Observatory,Entire home/apt,Apartment,1,1,2,1627,7,365,12,88,3.58,8.8,t,2024-09-24
1498,1741,Observatory,Entire home/apt,House,5,5,10,1592,2,1125,321,45,4.83,2.65,t,2024-03-05
1499,1012,Observatory,Entire home/apt,Cottage,3,2,6,1041,7,90,114,191,4.93,6.37,f,2024-06-08
1500,1671,Observatory,Private room,House,1,1,2,844,30,365,112,156,4.78,10.4,f,2024-01-13
1501,1375,Observatory,Entire home/apt,Cottage,1,1,2,1263,3,365,76,3,4.78,0.18,f,2024-02-12
1502,1326,Observatory,Private room,Apartment,4,4,8,1057,30,60,201,83,4.18,13.83,f,2024-08-02
1503,1157,Observatory,Shared room,House,4,3,8,300,1,1125,226,204,4.83,10.74,f,2024-09-18
1504,1679,Observatory,Entire home/apt,House,3,3,6,1093,2,90,7,41,3.55,1.17,t,2024-09-18
1505,1129,Observatory,Entire home/apt,House,5,4,10,1015,3,60,157,74,3.58,2.55,f,2024-07-12
1506,1089,Observatory,Private room,Studio,2,1,4,596,3,1125,182,77,3.75,5.5,t,2024-01-09
1507,1091,Observatory,Private room,Apartment,3,3,6,680,30,60,279,329,4.33,14.95,t,2024-08-25
1508,1240,Observatory,Entire home/apt,Villa,1,1,2,1345,5,1125,147,219,4.25,6.64,t,2024-02-03
1509,1550,Observatory,Private room,Apartment,3,2,6,644,7,90,9,214,4.02,23.78,t,2024-01-23
1510,1319,Observatory,Entire home/apt,House,1,1,2,1401,1,60,126,189,4.96,21.0,f,2024-01-27
1511,1509,Observatory,Entire home/apt,House,4,4,8,1133,7,30,29,122,4.76,17.43,t,2024-02-23
1512,1638,Observatory,Private room,Townhouse,5,5,10,300,1,30,141,303,3.55,50.5,t,2024-06-01
1513,1766,Observatory,Private room,Apartment,1,1,2,300,7,30,53,254,4.97,8.47,f,2024-03-20
1514,1101,Observatory,Entire home/apt,Townhouse,1,1,2,1492,30,1125,168,132,4.8,3.77,t,2024-11-17
1515,1349,Observatory,Entire home/apt,House,1,1,2,1341,2,30,11,224,4.84,20.36,f,2024-09-24
1516,1614,Observatory,Shared room,Apartment,1,1,2,300,30,30,212,239,3.66,39.83,t,2024-11-11
1517,1694,Observatory,Private room,Townhouse,2,1,4,869,3,365,251,103,4.93,4.48,t,2024-09-05
1518,1574,Observatory,Entire home/apt,Apartment,2,2,4,1764,2,90,280,214,4.7,7.38,f,2024-06-29
1519,1264,Observatory,Private room,Villa,1,1,2,325,2,60,202,333,4.99,30.27,t,2024-07-19
1520,1617,Observatory,Private room,Guesthouse,1,1,2,640,30,90,203,196,4.5,32.67,f,2024-08-14
1521,1707,Observatory,Shared room,Apartment,3,3,6,300,5,60,45,317,4.8,10.93,t,2024-07-27
1522,1492,Observatory,Entire home/apt,Apartment,2,2,4,1388,2,90,23,2,4.97,0.06,f,2024-03-21
1523,1635,Observatory,Entire home/apt,Loft,2,2,4,850,2,90,277,57,4.78,2.59,t,2024-04-22
1524,1757,Observatory,Entire home/apt,Guesthouse,1,1,2,1178,1,90,117,54,4.71,6.0,f,2024-02-06
1525,1398,Observatory,Private room,Villa,5,4,10,834,2,60,341,281,4.8,11.24,f,2024-04-29
1526,1018,Hout Bay,Entire home/apt,Apartment,1,1,2,3403,30,365,132,166,4.93,16.6,f,2024-09-15
1527,1328,Hout Bay,Private room,Cottage,4,4,8,1447,5,90,56,62,3.71,2.07,t,2024-08-17
1528,1240,Hout Bay,Private room,Townhouse,3,2,6,949,30,1125,50,68,4.01,4.86,t,2024-07-11
1529,1473,Hout Bay,Shared room,House,1,1,2,300,7,30,78,306,3.94,20.4,f,2024-07-08
1530,1145,Hout Bay,Entire home/apt,Apartment,4,3,8,2107,1,365,52,239,3.54,19.92,t,2024-09-13
1531,1773,Hout Bay,Private room,Cottage,1,1,2,864,30,30,110,134,3.65,8.38,f,2024-04-26
1532,1304,Hout Bay,Private room,Apartment,1,1,2,716,5,365,343,226,3.77,32.29,t,2024-10-15
1533,1702,Hout Bay,Entire home/apt,Loft,3,2,6,2638,2,365,95,201,4.87,6.28,f,2024-01-24
1534,1011,Hout Bay,Private room,Cottage,4,3,8,947,2,60,244,69,4.92,2.09,t,2024-06-22
1535,1367,Hout Bay,Entire home/apt,Townhouse,4,4,8,2711,2,1125,220,70,4.58,2.19,f,2024-11-06
1536,1270,Hout Bay,Entire home/apt,Loft,4,3,8,3381,2,60,29,15,4.54,0.5,f,2024-04-30
1537,1704,Hout Bay,Entire home/apt,Loft,1,1,2,2335,30,60,295,13,4.83,1.62,f,2024-11-01
1538,1322,Hout Bay,Private room,House,4,3,8,300,7,365,29,4,4.61,0.18,f,2024-09-12
1539,1447,Hout Bay,Shared room,Apartment,3,3,6,300,2,1125,132,81,4.74,7.36,f,2024-04-17
1540,1185,Hout Bay,Private room,Apartment,2,2,4,1549,2,60,246,105,3.65,3.5,t,2024-08-25
1541,1504,Hout Bay,Entire home/apt,Apartment,5,4,10,3040,2,30,150,61,3.74,1.79,f,2024-02-28
1542,1591,Hout Bay,Entire home/apt,Loft,3,3,6,2863,1,90,89,206,4.91,6.44,f,2024-10-23
1543,1192,Hout Bay,Entire home/apt,Apartment,2,2,4,3445,7,1125,281,91,3.52,2.68,f,2024-04-04
1544,1063,Hout Bay,Shared room,Guesthouse,4,4,8,398,1,365,237,39,4.97,1.3,t,2024-04-20
1545,1798,Hout Bay,Entire home/apt,Apartment,4,3,8,3933,1,30,149,228,4.37,19.0,t,2024-07-30
1546,1386,Hout Bay,Private room,Townhouse,2,2,4,1701,1,365,81,143,4.87,4.61,f,2024-08-09
1547,1034,Hout Bay,Entire home/apt,Guesthouse,1,1,2,959,3,30,80,288,4.82,11.52,f,2024-02-25
1548,1131,Hout Bay,Shared room,Cottage,2,2,4,1690,30,60,276,115,4.79,10.45,t,2024-07-17
1549,1791,Hout Bay,Entire home/apt,Townhouse,3,2,6,2101,1,60,220,152,4.58,7.6,f,2024-11-26
1550,1567,Hout Bay,Entire home/apt,Villa,2,1,4,1927,2,1125,250,85,3.9,2.93,f,2024-01-12
1551,1446,Hout Bay,Private room,Villa,1,1,2,1510,7,365,186,279,4.63,8.45,t,2024-03-27
1552,1579,Hout Bay,Entire home/apt,House,1,1,2,1470,2,60,39,52,4.86,1.73,f,2024-05-01
1553,1587,Hout Bay,Private room,Apartment,1,1,2,717,2,60,178,277,4.99,21.31,t,2024-03-29
1554,1042,Hout Bay,Entire home/apt,House,2,1,4,3612,5,90,30,34,4.73,1.0,t,2024-06-21
1555,1035,Hout Bay,Entire home/apt,House,3,2,6,2961,3,60,319,349,3.79,11.63,t,2024-04-08
1556,1168,Hout Bay,Entire home/apt,Townhouse,3,2,6,3127,2,30,275,201,3.54,8.38,t,2024-03-03
1557,1166,Hout Bay,Entire home/apt,Townhouse,3,3,6,2173,30,90,306,46,4.09,1.31,t,2024-01-29
1558,1412,Hout Bay,Entire home/apt,House,2,2,4,1600,30,365,158,254,4.88,18.14,t,2024-02-03
1559,1657,Hout Bay,Entire home/apt,Apartment,4,4,8,3059,30,90,318,137,5.0,15.22,t,2024-04-02
1560,1103,Hout Bay,Private room,Cottage,5,4,10,1774,2,365,65,117,4.98,3.55,f,2024-08-30
1561,1645,Hout Bay,Entire home/apt,Guesthouse,2,1,4,3175,7,30,72,260,4.55,7.65,f,2024-03-02
1562,1608,Hout Bay,Private room,House,2,1,4,1305,5,60,138,292,4.72,26.55,t,2024-02-02
1563,1011,Hout Bay,Entire home/apt,Studio,2,2,4,1971,3,60,71,181,3.65,6.96,t,2024-06-02
1564,1497,Hout Bay,Entire home/apt,Townhouse,1,1,2,4184,2,90,238,226,4.41,22.6,f,2024-12-20
1565,1096,Hout Bay,Shared room,Loft,3,3,6,831,3,90,358,78,4.9,2.52,t,2024-10-29
1566,1495,Hout Bay,Entire home/apt,Cottage,1,1,2,2486,7,365,324,277,4.81,11.54,t,2024-04-16
1567,1441,Hout Bay,Entire home/apt,Studio,2,2,4,2489,5,1125,29,285,3.75,14.25,f,2024-08-09
1568,1652,Hout Bay,Entire home/apt,Loft,1,1,2,2697,2,1125,87,170,4.96,10.62,f,2024-12-29
1569,1019,Hout Bay,Private room,Loft,2,1,4,1865,7,365,64,88,4.49,2.93,t,2024-07-04
1570,1327,Hout Bay,Entire home/apt,Studio,2,2,4,2723,7,60,284,326,3.74,29.64,f,2024-01-05
1571,1651,Hout Bay,Entire home/apt,Guesthouse,2,2,4,3158,3,365,88,339,4.87,28.25,f,2024-04-02
1572,1167,Hout Bay,Shared room,House,1,1,2,618,1,90,291,86,4.87,3.44,t,2024-01-07
1573,1041,Hout Bay,Private room,House,4,3,8,1096,7,30,134,227,4.88,6.68,f,2024-01-27
1574,1069,Hout Bay,Private room,Cottage,3,2,6,1586,1,30,118,94,4.42,13.43,t,2024-10-21
1575,1552,Hout Bay,Entire home/apt,Townhouse,2,2,4,2992,2,60,152,102,4.75,12.75,t,2024-10-30
1576,1430,Hout Bay,Entire home/apt,Apartment,4,4,8,2489,30,365,337,23,3.56,1.28,f,2024-07-23
1577,1486,Hout Bay,Entire home/apt,Guesthouse,4,4,8,2113,7,90,111,28,4.56,1.0,f,2024-01-06
1578,1205,Hout Bay,Entire home/apt,Villa,3,2,6,2822,1,365,217,88,4.9,2.67,t,2024-12-10
1579,1421,Hout Bay,Entire home/apt,Apartment,2,2,4,2650,3,90,364,101,3.64,5.32,f,2024-03-11
1580,1295,Hout Bay,Entire home/apt,Apartment,1,1,2,2239,30,60,237,141,4.2,4.15,f,2024-09-24
1581,1433,Hout Bay,Entire home/apt,House,5,4,10,2052,3,60,319,16,4.96,0.5,f,2024-08-07
1582,1103,Hout Bay,Entire home/apt,Loft,5,4,10,2866,1,30,253,174,4.89,7.25,t,2024-03-29
1583,1294,Hout Bay,Entire home/apt,Loft,2,2,4,2957,30,90,136,86,4.93,10.75,f,2024-03-27
1584,1202,Hout Bay,Entire home/apt,Loft,3,2,6,2365,3,365,291,171,4.93,28.5,t,2024-07-02
1585,1780,Hout Bay,Entire home/apt,House,3,2,6,2223,1,90,352,193,4.2,16.08,f,2024-12-27
1586,1610,Hout Bay,Entire home/apt,Studio,1,1,2,2060,5,90,246,1,4.61,0.07,t,2024-02-16
1587,1618,Hout Bay,Private room,Apartment,3,3,6,1418,2,365,273,302,4.72,11.19,f,2024-01-26
1588,1421,Hout Bay,Entire home/apt,Apartment,5,4,10,2077,2,365,258,325,4.93,14.77,f,2024-05-21
1589,1085,Hout Bay,Entire home/apt,Loft,5,4,10,4056,5,365,131,192,4.97,5.82,f,2024-03-08
1590,1567,Hout Bay,Shared room,Apartment,4,3,8,300,3,30,265,206,4.06,9.36,t,2024-01-31
1591,1591,Hout Bay,Entire home/apt,Apartment,5,5,10,1023,3,90,20,85,4.55,3.27,f,2024-01-11
1592,1035,Hout Bay,Entire home/apt,Studio,2,2,4,2580,2,60,227,219,3.9,11.53,t,2024-04-18
1593,1682,Hout Bay,Entire home/apt,House,4,4,8,2552,7,365,358,225,4.69,6.62,t,2024-10-07
1594,1421,Hout Bay,Entire home/apt,Cottage,2,1,4,3322,1,1125,8,215,4.66,10.75,f,2024-06-17
1595,1397,Hout Bay,Entire home/apt,Cottage,3,3,6,2787,7,60,155,23,4.52,2.09,f,2024-07-23
1596,1331,Hout Bay,Entire home/apt,Apartment,3,2,6,2058,2,60,60,326,4.54,46.57,f,2024-11-27
1597,1559,Hout Bay,Private room,Guesthouse,4,3,8,983,1,365,200,39,3.81,1.22,t,2024-02-05
1598,1016,Hout Bay,Private room,Cottage,2,2,4,1382,2,1125,315,346,3.62,14.42,t,2024-09-08
1599,1788,Hout Bay,Entire home/apt,House,2,2,4,1192,30,30,234,165,4.61,4.71,t,2024-09-30
1600,1415,Hout Bay,Private room,Townhouse,3,2,6,2040,2,30,105,87,4.58,3.62,t,2024-02-14
1601,1704,Hout Bay,Shared room,Townhouse,2,2,4,300,1,90,183,154,4.66,6.16,f,2024-08-18
1602,1632,Hout Bay,Entire home/apt,Studio,4,3,8,3521,2,30,188,32,3.89,1.28,t,2024-05-19
1603,1056,Hout Bay,Entire home/apt,House,3,3,6,2855,30,1125,57,125,4.12,5.68,t,2024-07-16
1604,1680,Hout Bay,Shared room,House,4,4,8,929,5,1125,296,138,4.8,4.6,t,2024-02-22
1605,1741,Hout Bay,Private room,House,3,3,6,1917,5,30,102,297,4.91,9.9,t,2024-02-28
1606,1423,Hout Bay,Private room,Villa,1,1,2,1542,30,30,104,79,3.55,3.04,t,2024-09-22
1607,1154,Hout Bay,Shared room,Loft,1,1,2,957,7,1125,89,205,4.48,6.83,f,2024-06-02
1608,1677,Hout Bay,Private room,Apartment,3,2,6,1063,2,1125,259,15,4.49,0.42,f,2024-10-16
1609,1078,Hout Bay,Entire home/apt,Guesthouse,5,5,10,2841,7,1125,350,45,3.67,1.8,f,2024-02-26
1610,1016,Hout Bay,Entire home/apt,Loft,5,5,10,2218,2,30,122,67,4.44,3.35,t,2024-11-21
1611,1288,Hout Bay,Entire home/apt,Villa,4,4,8,2376,5,1125,195,135,4.89,12.27,f,2024-06-20
1612,1183,Hout Bay,Private room,Apartment,5,4,10,2447,2,90,83,41,4.49,2.41,t,2024-07-27
1613,1229,Hout Bay,Private room,Cottage,1,1,2,644,2,30,93,79,4.33,5.64,f,2024-07-26
1614,1665,Hout Bay,Shared room,Cottage,1,1,2,620,2,90,124,192,4.81,19.2,f,2024-01-22
1615,1262,Hout Bay,Entire home/apt,Loft,3,3,6,2673,30,90,142,217,4.9,16.69,f,2024-12-25
1616,1463,Hout Bay,Entire home/apt,Cottage,2,2,4,2398,5,90,364,291,4.82,29.1,t,2024-03-06
1617,1475,Hout Bay,Entire home/apt,Townhouse,4,3,8,2934,3,1125,37,206,4.74,8.58,f,2024-10-17
1618,1263,Hout Bay,Private room,House,2,1,4,1553,2,60,210,25,4.87,2.5,t,2024-07-15
1619,1583,Hout Bay,Private room,Townhouse,4,3,8,568,2,60,176,232,4.81,9.67,t,2024-10-28
1620,1753,Hout Bay,Shared room,Cottage,2,1,4,585,30,365,230,283,4.88,16.65,f,2024-01-07
1621,1177,Hout Bay,Entire home/apt,Apartment,1,1,2,1896,2,30,167,268,4.76,12.18,t,2024-11-02
1622,1011,Hout Bay,Entire home/apt,Apartment,2,2,4,3112,1,90,152,206,3.57,7.63,f,2024-07-23
1623,1759,Hout Bay,Entire home/apt,House,1,1,2,2714,3,1125,36,156,3.83,17.33,t,2024-04-14
1624,1557,Hout Bay,Private room,Cottage,5,5,10,1223,1,1125,313,325,4.86,12.5,f,2024-12-09
1625,1715,Hout Bay,Private room,House,3,2,6,1598,1,90,317,341,4.99,13.12,t,2024-01-29
1626,1032,Hout Bay,Private room,Townhouse,2,1,4,990,7,365,311,118,4.98,13.11,f,2024-10-13
1627,1796,Hout Bay,Private room,Loft,4,4,8,1764,5,365,273,291,4.74,48.5,t,2024-08-30
1628,1460,Hout Bay,Shared room,Townhouse,3,2,6,300,7,30,269,1,4.83,0.06,f,2024-03-19
1629,1318,Hout Bay,Shared room,House,3,2,6,1437,30,90,61,3,4.57,0.19,t,2024-02-07
1630,1324,Hout Bay,Shared room,Guesthouse,2,2,4,300,1,30,254,316,4.24,26.33,t,2024-02-07
1631,1089,Hout Bay,Private room,Townhouse,3,3,6,300,1,60,355,214,4.8,8.56,t,2024-10-29
1632,1042,Hout Bay,Entire home/apt,House,5,4,10,2386,2,90,158,235,4.78,11.75,f,2024-10-08
1633,1442,Hout Bay,Private room,Apartment,1,1,2,882,7,60,115,252,3.97,31.5,t,2024-12-20
1634,1074,Hout Bay,Private room,Cottage,4,4,8,951,5,30,247,311,4.91,8.64,t,2024-10-02
1635,1393,Hout Bay,Private room,House,3,2,6,1320,1,1125,37,180,4.87,10.59,t,2024-06-25
1636,1329,Hout Bay,Entire home/apt,Cottage,1,1,2,3313,3,1125,200,48,4.5,3.69,t,2024-07-22
1637,1052,Hout Bay,Entire home/apt,Villa,5,5,10,2475,2,30,159,1,3.98,0.07,t,2024-10-03
1638,1619,Hout Bay,Entire home/apt,Loft,1,1,2,2150,2,30,276,127,3.54,10.58,f,2024-07-20
1639,1558,Hout Bay,Entire home/apt,Loft,1,1,2,1867,3,30,337,190,4.83,8.26,t,2024-03-18
1640,1093,Hout Bay,Private room,Guesthouse,3,2,6,865,7,1125,105,173,4.96,5.97,t,2024-06-24
1641,1195,Hout Bay,Shared room,Townhouse,4,3,8,300,3,90,10,28,4.85,1.27,t,2024-08-09
